id_tweet,texto_tweet,texto_limpo,cluster,tsne_x,tsne_y
1972857421669519752,"• aos poucos você sente que está superando uma pessoa que pensou que não iria superar. o tempo faz a diferença e a escolha diária de seguir em frente também;

• um romance temporário pode acontecer durante uma viagem. vale a pena viver essa experiência. boas memórias.",poucos sente superando pessoa pensou iria superar tempo faz diferença escolha diária seguir frente romance temporário pode acontecer durante viagem vale pena viver experiência boas memórias,1,3.9872174,-0.44429174
1972852869323018526,Terei q viver de cantinho do Vale. Esse eu sei q não me fode https://t.co/vyROoiuVcG,viver cantinho vale sei fode,1,2.7207875,-4.383044
1972839137859494398,"Hoje no Brasil ser político é quase ser celebridade: não importa se você entende de gestão pública, o que vale é like, fã-clube e polêmica no feed.🤦🏾‍♂️🤮 (Tem horas que viver no Brasil cansa.)😪 https://t.co/spW3HKhpJ3",hoje brasil político quase celebridade importa entende gestão pública vale like fãclube polêmica feed horas viver brasil cansa,1,15.912122,3.8145938
1972824201338757355,"Cada dia que passa entendo mais minha escolha de não expor vida na rede social. Acostumei muito a viver no mundo low profile que quando é para postar algo legal, eu penso se vale mesmo a pena.",cada dia passa entendo escolha expor vida rede social acostumei viver mundo low profile postar algo legal penso vale pena,1,4.283512,-1.6542118
1972814644654780631,@oocbrazill Típico de quem não recebeu educação e mora onde n vale a pena viver,típico recebeu educação mora onde vale pena viver,1,2.6128478,-3.151732
1972814285446189359,"sinto falta de morar aqui não pelo fato de ser uma cidade muito boa, mas sim porque aqui eu encontrei coragem pra viver, entendi que nada compra nossa paz e que vale muito a pena correr atrás dos nossos sonhos",sinto falta morar aqui fato cidade boa sim porque aqui encontrei coragem pra viver entendi nada compra paz vale pena correr atrás sonhos,1,4.9093323,-1.2421184
1972801031491953001,"@ArturAnjos @PaulaGueifao Sim, sim. Uma delas não tem carro, está neste momento a fazer noites, exausta. O que lhe vale é ter os avós e os pais separados a viver em locais diferentes. Anda de casa em casa.",sim sim carro neste momento fazer noites exausta vale ter avós pais separados viver locais diferentes anda casa casa,1,6.204312,-3.6394978
1972779443283480986,"KERO CAFE!!! kkkkkj lembra? lembra do meme? lembrakkk... e daquele momento que você preferiu viver a registrar, poisé, talvez voce deva fazer novamente isso. a vida eh uma passagem unica, nao vale a pena deixar de viver para sofrer por lembranças velhas

https://t.co/522kcyhTtx",kero cafe kkkkkj lembra lembra meme lembrakkk daquele momento preferiu viver registrar poisé talvez voce deva fazer novamente vida passagem unica nao vale pena deixar viver sofrer lembranças velhas,1,2.3848822,-2.3616314
1972777782758490478,peitudas saibam que meu sonho era viver na pele de vcs por um dia para poder colocar na balança se vale ou não a pena ter peitos grandes e suculentos https://t.co/KI9besPbqF,peitudas saibam sonho viver pele vcs dia poder colocar balança vale pena ter peitos grandes suculentos,1,4.459959,-3.9618852
1972772478754886063,to ficando com medo de uma coisa mas viver eh isso fazer as coisas com medo e do q vale viver uma vida se nao tomarmos riscos https://t.co/384Fsh7Avx,ficando medo coisa viver fazer coisas medo vale viver vida nao tomarmos riscos,1,-3.0982516,-0.6035972
1972733218362413347,"@primeiracrianca Eu queria, infelizmente não vale mais a pena viver",queria infelizmente vale pena viver,1,3.1568458,-3.1795352
1972707440165564667,"@pietro_lg nao vale amg, o negocio pra nós é viver de punheta e siririca e fodase o resto, tmj nessa",nao vale amg negocio pra viver punheta siririca fodase resto tmj nessa,1,1.8822889,-1.1773937
1972696934511964322,"@ravoxbrasil Entrega o cargo e viva em paz, larga mão 
Não vale a pena se sacrificar pelos outros.
Pensa bem não tem nada melhor do que viver em paz e ser um ser humano íntegro e correto mas leis de Deus",entrega cargo viva paz larga mão vale pena sacrificar outros pensa bem nada melhor viver paz humano íntegro correto leis deus,1,2.7107284,-0.987121
1972683331142656090,"@fcpdr10 @melgasmosquitos @claudiaaict Que falta de empatia ..  agora todos usam o mesmo discurso …. Como se uma coisa pudesse ser comparada com as outras ! E não vale a pena virem com insultos, não vai mudar em nada a história de horror que Gaza está a viver !",falta empatia agora todos usam discurso coisa pudesse comparada outras vale pena virem insultos vai mudar nada história horror gaza viver,1,2.0356016,-1.9669515
1972661630455501018,"Viver com o câncer não é fácil — e quem já passou por isso sabe bem. Mas não existe jeito melhor do que o que escolhi: enfrentar de cabeça erguida.
Sim, ele está aqui, mas não vou permitir que me derrote. A vida vale muito mais do que qualquer diagnóstico. É assim que sigo. https://t.co/rWEqZ8kP8M",viver câncer fácil passou sabe bem existe jeito melhor escolhi enfrentar cabeça erguida sim aqui vou permitir derrote vida vale qualquer diagnóstico assim sigo,1,5.9204917,-1.5557587
1972659921305907257,"Viver o jogo de ontem dentro do estádio foi maravilhoso, o Rossi pegando pênalti, ver o time mudar de postura e virar o jogo, a torcida que não parou nem nos piores momentos. 
Vale a pena todo o esforço para viajar e viver esses momentos",viver jogo ontem dentro estádio maravilhoso rossi pegando pênalti ver time mudar postura virar jogo torcida parou piores momentos vale pena todo esforço viajar viver momentos,1,-5.423416,0.49885496
1972650842299023501,De que vale viver se não temos o direito de errar,vale viver direito errar,1,-20.132452,-21.388704
1973333604811022773,"desejei n acordar hoje, queria dormir pra sempre",desejei acordar hoje queria dormir pra sempre,4,-19.328926,-12.2679615
1972634954032173469,"não. se tivesse que viver isolada aí não conseguiria concluir meus estudos, desenvolver minha carreira, ver meus amigos e família, ir pra festas, viajar… basicamente iria perder minha juventude e meus sonhos. mesmo com os 5 milhões não vale a pena pq a VIDA não tem preço https://t.co/5bD2jaPNEj",viver isolada conseguiria concluir estudos desenvolver carreira ver amigos família pra festas viajar basicamente iria perder juventude sonhos milhões vale pena vida preço,1,4.631697,-3.1417215
1972619364273938552,"@edutagli Moraes ta lascado,acabou com a vida dele,ele não tera mais ""paz"" enquanto viver,sair as ruas so com segurança maxima,restaurantes?idem e isto vale para a familia dele tambem.",moraes lascadoacabou vida deleele tera paz enquanto viversair ruas segurança maximarestaurantesidem vale familia tambem,1,15.767765,1.118815
1972609835100496055,@RobertoReis @BolsonaroSP Por estas ideias que nem a sua nāo se vale a pena simplesmente viver. Nāo passa de uma vida covarde e de fingimentos.,ideias vale pena simplesmente viver passa vida covarde fingimentos,1,3.3492372,-2.8158288
1972530902258651414,"""Se não tem nada me prendendo aqui (tem nada mais)
Se não vale o esforço, nem o choro
Não precisa de relógio pra ver que é hora de ir (não precisa, não)
Se não vale o esforço, nem (aham)
Eu não sei se superei (mas), mas consigo viver sem (então)
Então, pra mim, 'tá tudo bem (fé)""",nada prendendo aqui nada vale esforço choro precisa relógio pra ver hora precisa vale esforço aham sei superei consigo viver então então pra mim tudo bem,1,3.4674933,-5.5637097
1972528633383440639,"Acabei d assistir o último episódio de Sandman, com uma mensagem bem bonita, d q a vida vale a pena, q até a morte daria tudo pra viver por mais um segundo, aí vejo a notícia q ""israel"" bombardeou o sul do Líbano. 
Como pode a vida ser tão valiosa e não valer nada ao mesmo tempo",acabei assistir último episódio sandman mensagem bem bonita vida vale pena morte daria tudo pra viver segundo vejo notícia israel bombardeou sul líbano pode vida tão valiosa valer nada tempo,1,5.0554066,-2.8407917
1972517464954339703,"sei q vale viver um sonho, msm se o sonho não for meu",sei vale viver sonho msm sonho,1,-10.4489355,-12.360914
1972509421176832178,"É estar condenado a, se eu sobreviver a isso, viver o resto da vida como um viciado que já não consegue apreciar a felicidade normal por ter experimentado sentimentos tão fortes antes.
A vida vai ser blasé até o final e eu não sei se vale a pena viver isso.",condenado sobreviver viver resto vida viciado consegue apreciar felicidade normal ter experimentado sentimentos tão fortes antes vida vai blasé final sei vale pena viver,1,3.0546486,-1.9122654
1972497486750323146,"tivemos que ver milhares de atuações PODRES vindo de vc, com a esperança que vc se tornasse o que era esperado, mas vendo hj, você não vale nada. Você era um dos intocáveis, agora... Você irá viver o inferno. 

Parabéns Yuri Alberto. Vai tomar no seu cu.",ver milhares atuações podres vindo esperança tornasse esperado vendo vale nada intocáveis agora irá viver inferno parabéns yuri alberto vai tomar,1,6.27504,-1.4174803
1972484847068393964,"Fiz essa canção só pra vc lembrar,de que vale viver se não temos o direito de errar,quero a liberdade de ser qm eu sou,amar como eu amei o meu primeiro amor🥰🎶",fiz canção pra lembrarde vale viver direito errarquero liberdade souamar amei primeiro amor,1,-20.695213,-21.55535
1972480107957965136,"Fiz essa canção só pra você lembrar
De quê vale viver se não temos o direito de errar?
Quero a liberdade de ser quem eu sou
Amar como eu amei o meu primeiro amoooor",fiz canção pra lembrar quê vale viver direito errar quero liberdade amar amei primeiro amoooor,1,-20.56968,-21.520933
1972479635725423058,"Quem luta para viver eternamente, é bom lutar com determinação, pois não será fácil entrar no reino dos céus. As coisas de Deus não são fáceis, mas vale muito apenas.",luta viver eternamente bom lutar determinação pois fácil entrar reino céus coisas deus fáceis vale apenas,1,21.539082,-2.6256077
1972473555628745017,"@Adriii_vg @pomodoro22 @brunoguzzo Isso se chama inflação.  Quando teu dinheiro não vale mais nada. Um salário mínimo não compra mais nem o café... Realmente, me questiono todos os dias como alguém consegue viver com 1 salário mínimo.  Ainda com filhos, agua, luz, etc...",chama inflação dinheiro vale nada salário mínimo compra café realmente questiono todos dias alguém consegue viver salário mínimo ainda filhos agua luz etc,1,22.906645,1.9531417
1972453127225028727,"Se não vale o esforço, nem o choro
Se não tem nada me prendendo aqui (tem nada mais)
Se não vale o esforço, nem o choro
Não precisa de relógio pra ver que é hora de ir 
Se não vale o esforço, nem
Eu não sei se superei, mas consigo viver sem
Então, pra mim, 'tá tudo bem (fé)",vale esforço choro nada prendendo aqui nada vale esforço choro precisa relógio pra ver hora vale esforço sei superei consigo viver então pra mim tudo bem,1,3.4610007,-5.550774
1972446969705480302,Nao vale a pena Harry viver sonhando e se esquecer de viver.,nao vale pena harry viver sonhando esquecer viver,1,2.7874944,-3.0883958
1972441588312969324,"Vou quebrar uma promessa que eu fiz pra uma coisa acontecer, e na minha concepção já não vale a pena aguardar que aconteça, se não vou viver presa ao passado. Por isso hoje, eu me liberto",vou quebrar promessa fiz pra coisa acontecer concepção vale pena aguardar aconteça vou viver presa passado hoje liberto,1,3.9233358,-4.719189
1972441096870568171,"@Servio_0 Preferia nem ter nascido, pq se for para viver cheio de inseguranças,  acho que não vale a pena",preferia ter nascido viver cheio inseguranças acho vale pena,1,4.769153,-4.2174277
1972409202317373860,"O mesmo vale para a paz no conflito. É a situação que você não imaginava viver mas por conta da tua vontade em servir acaba recebendo o tacape da injustiça ou da ingratidão. 
Muitas vezes de pessoas próximas e isso não quer dizer que a pessoa ingrata seja extremamente ruim mas https://t.co/zkap9Yo61X",vale paz conflito situação imaginava viver conta vontade servir acaba recebendo tacape injustiça ingratidão muitas vezes pessoas próximas quer dizer pessoa ingrata extremamente ruim,1,11.038712,11.971845
1972406313184571559,"@raphaellimasp Já que vale mais a pena viver do bolsa família, pq não vive dela? Ou seus meios de sobrevivência são mais lucrativos?",vale pena viver bolsa família vive meios sobrevivência lucrativos,1,3.9162707,-3.2339883
1972397358118998243,"formar família no Brasil não vale a pena, 
Sinceramente é melhor viver solteiro mesmo 😔 https://t.co/BCpY3BsziX",formar família brasil vale pena sinceramente melhor viver solteiro,1,4.060524,-3.2269685
1972388573019287554,"Preciso urgentemente gravar esses versos na minha cabeça até fazer sentido

“Se não vale o esforço, nem o choro
Se não tem nada me prendendo aqui 
Não precisa de relógio pra ver que é hora de ir 
Eu não sei se superei, mas consigo viver sem 
Então, pra mim, tá tudo bem”",preciso urgentemente gravar versos cabeça fazer sentido vale esforço choro nada prendendo aqui precisa relógio pra ver hora sei superei consigo viver então pra mim tudo bem,1,3.4427924,-5.5662737
1972387729205071914,"de quê vale viver se não temos o direito de errar?
quero a liberdade de ser quem eu sou",quê vale viver direito errar quero liberdade,1,-20.198112,-21.409405
